,Index,ImageId,ClassId,instance_center_x,instance_min_x,instance_max_x,instance_std_x,instance_size,window_size,all_instances_fit_in_window,all_overlapping_appx_centered
5371,12951,cbbe86379.jpg,1,524.2611806797853,513.0,536.0,6.262285616789264,23.0,160,True,True
5372,1973,1f4161475.jpg,1,554.9119351100811,543.0,566.0,6.650809294656474,23.0,160,True,True
5373,7385,74bb2c5ff.jpg,1,441.7559523809524,428.0,453.0,6.272733597992442,25.0,160,True,True
5374,8886,8ccb9bbc9.jpg,1,500.4435483870968,491.0,509.0,4.8523396740309535,18.0,160,True,True
5375,7403,756e03bd3.jpg,1,546.2192575406033,532.0,559.0,7.266836624691692,27.0,160,True,True
5376,8146,81c37d5f1.jpg,1,1252.1784615384615,1235.0,1268.0,8.882558403240715,33.0,160,True,True
5377,7861,7c847f7b3.jpg,1,520.8062342038753,511.0,533.0,5.429756221586399,22.0,160,True,True
5378,13431,d2a854e69.jpg,1,632.9859320046893,616.0,653.0,9.45600234169362,37.0,160,True,True
5379,13768,d79e948c4.jpg,1,1388.596788468833,1353.0,1414.0,13.695518316336372,61.0,160,True,True
5380,13734,d7221e8ce.jpg,1,315.9301075268817,307.0,326.0,5.003990198789855,19.0,160,True,True
5381,703,0a8cb8ddf.jpg,1,1393.4928,1379.0,1407.0,6.526281342387868,28.0,160,True,True
5382,4914,4f77c0179.jpg,1,1320.304064417178,1304.0,1340.0,8.000668034732188,36.0,160,True,True
5383,11559,b4b5c6a86.jpg,1,289.5,276.0,303.0,7.029698902987714,27.0,160,True,True
5384,6556,683ad3cc1.jpg,1,1063.5967289719626,1039.0,1087.0,12.463010262949888,48.0,160,True,True
5385,4470,47f5c8e07.jpg,1,1397.421875,1390.0,1404.0,3.94415979447778,14.0,160,True,True
5386,182,02b2d3aa4.jpg,1,543.7622422680413,527.0,565.0,8.808284064907893,38.0,160,True,True
5387,11649,b5b6de778.jpg,1,1018.8778135048232,1007.0,1030.0,5.855537657999897,23.0,160,True,True
5388,13946,db1c5b4f7.jpg,1,145.7125340599455,128.0,158.0,7.731384841164707,30.0,160,True,True
5389,8270,837645cf1.jpg,1,1260.6117698726391,1250.0,1273.0,5.5159689350713,23.0,160,True,True
5390,1598,195e36565.jpg,1,846.7224149895906,817.0,865.0,12.340951108042717,48.0,160,True,True
5391,4736,4cf3b3988.jpg,1,1125.5,1118.0,1135.0,4.553519087746776,17.0,160,True,True
5392,6553,6826c7bde.jpg,1,1451.3694532973768,1439.0,1467.0,7.162188480456172,28.0,160,True,True
5393,15899,fb252eb78.jpg,1,855.0993506493506,844.0,871.0,6.244675620423991,27.0,160,True,True
5394,12258,bfe1815d5.jpg,1,198.08321775312064,184.0,212.0,7.432825099017437,28.0,160,True,True
5395,6729,6b01c6257.jpg,1,88.71399594320486,73.0,100.0,6.614673195000414,27.0,160,True,True
5396,14612,e6123fb08.jpg,1,1131.4314049586776,1119.0,1143.0,6.677259212287223,24.0,160,True,True
5397,10497,a506b44b3.jpg,1,689.0530626780627,658.0,714.0,14.32147392907918,56.0,160,True,True
5398,14177,deaa30604.jpg,1,867.7153775603791,839.0,897.0,14.13034938065208,58.0,160,True,True
5399,14715,e76e3e8a5.jpg,1,1231.5462962962963,1220.0,1243.0,6.392515840367653,23.0,160,True,True
5400,14213,defcae4cc.jpg,1,989.5508982035929,978.0,1003.0,5.809252049349471,25.0,160,True,True
5401,14643,e667de6f9.jpg,1,826.2003081664099,814.0,835.0,5.441092286216895,21.0,160,True,True
5402,856,0d13c2a23.jpg,1,504.6127819548872,496.0,515.0,5.0382434212734495,19.0,160,True,True
5403,1654,19cf72d91.jpg,1,963.880650994575,950.0,978.0,7.422184985295967,28.0,160,True,True
5404,8636,89087f994.jpg,1,580.3337931034483,564.0,597.0,8.220850033149775,33.0,160,True,True
5405,2643,29936b461.jpg,1,84.09516129032258,77.0,92.0,3.7762811293035137,15.0,160,True,True
5406,7809,7be8a27c8.jpg,1,474.21642922097607,461.0,486.0,5.385572025054398,25.0,160,True,True
5407,2035,204bcfc88.jpg,1,1108.295945234334,1093.0,1124.0,6.928495045135774,31.0,160,True,True
5408,7745,7abd14b6a.jpg,1,477.1445086705202,465.0,490.0,6.465584278102528,25.0,160,True,True
5409,15443,f37003c14.jpg,1,239.83333333333331,220.0,254.0,8.507138720750481,34.0,160,True,True
5410,7999,7f52709ea.jpg,1,1137.5085388994307,1131.0,1145.0,4.179036771741597,14.0,160,True,True
5411,3595,39b6f2376.jpg,1,517.42166344294,502.0,533.0,6.683444335126404,31.0,160,True,True
5412,9459,941e9a9d6.jpg,1,468.58682634730536,459.0,477.0,4.5520877739320085,18.0,160,True,True
5413,3219,3325e2266.jpg,1,447.6666666666667,438.0,456.0,4.293964521643293,18.0,160,True,True
5414,16104,fe8e137c0.jpg,1,405.57745865970406,377.0,425.0,13.456837365093302,48.0,160,True,True
5415,15316,f12206185.jpg,1,937.0142630744848,930.0,943.0,3.773053098849096,13.0,160,True,True
5416,3659,3a96940c6.jpg,1,1153.491967871486,1143.0,1166.0,5.9103863163592205,23.0,160,True,True
5417,9947,9c27c1365.jpg,1,280.8764845605701,272.0,289.0,5.058699897089321,17.0,160,True,True
5418,9204,90b5b429a.jpg,1,633.893470790378,621.0,647.0,6.8726838467344855,26.0,160,True,True
5419,9053,8ed31effd.jpg,1,335.6603970741902,323.0,348.0,7.360732683045609,25.0,160,True,True
5420,7524,76adc6361.jpg,1,987.8550512445096,975.0,1001.0,6.070914513929623,26.0,160,True,True
5421,5426,5891749fb.jpg,1,1367.0757097791798,1349.0,1391.0,9.471055518526684,42.0,160,True,True
5422,609,0934b8bff.jpg,1,311.2841664614627,300.0,326.0,6.587356875047061,26.0,160,True,True
5423,8060,802de5801.jpg,1,381.6550836550837,347.0,406.0,14.472813420213264,59.0,160,True,True
5424,1960,1f06bd0a5.jpg,1,387.5240963855422,378.0,399.0,5.353978148517812,21.0,160,True,True
5425,8147,81c37d5f1.jpg,1,563.5761904761905,554.0,575.0,5.366244120771885,21.0,160,True,True
5426,12673,c71558eac.jpg,1,1112.361111111111,1096.0,1128.0,8.461507666659962,32.0,160,True,True
5427,10688,a800aee21.jpg,1,171.65548098434004,164.0,179.0,4.2597287179768815,15.0,160,True,True
5428,3282,34913b58d.jpg,1,1336.4967213114753,1322.0,1349.0,6.303068917185637,27.0,160,True,True
5429,402,06a01c775.jpg,1,1191.267857142857,1182.0,1203.0,5.2055638895477285,21.0,160,True,True
5430,3264,33e32bbf2.jpg,1,113.8720930232558,98.0,128.0,8.287185182853861,30.0,160,True,True
5431,10244,a10fb7849.jpg,1,259.40841683366733,236.0,278.0,10.559551958949047,42.0,160,True,True
5432,6603,6909e168c.jpg,1,236.2814207650273,225.0,246.0,5.698243824274309,21.0,160,True,True
5433,5835,5cf4adf72.jpg,1,442.1811797752809,421.0,463.0,10.196085102485124,42.0,160,True,True
5434,8735,8a87b9578.jpg,1,249.6852340145023,229.0,271.0,9.55293337596604,42.0,160,True,True
5435,11770,b754c1efe.jpg,1,120.95434591747149,111.0,132.0,6.198475129518788,21.0,160,True,True
5436,3218,3325e2266.jpg,1,303.7690058479532,297.0,310.0,3.653385621179596,13.0,160,True,True
5437,8690,89f119c0a.jpg,1,1008.870794078062,996.0,1021.0,5.586900202991669,25.0,160,True,True
5438,13304,d07afd5bf.jpg,1,345.2449799196787,329.0,361.0,8.710252516154691,32.0,160,True,True
5439,10478,a4d3149e0.jpg,1,894.9367945823927,888.0,902.0,4.317592300034363,14.0,160,True,True
5440,9870,9b62dc81c.jpg,1,1389.688995215311,1380.0,1399.0,4.917234292698621,19.0,160,True,True
5441,9303,9236f984c.jpg,1,930.975374732334,907.0,959.0,12.059146718472007,52.0,160,True,True
5442,12152,be04fa57f.jpg,1,182.4202308214528,164.0,200.0,9.986442850970327,36.0,160,True,True
5443,10392,a335fc5cc.jpg,1,1490.3472222222222,1484.0,1496.0,3.2793957870917416,12.0,160,True,True
5444,8988,8e08d9cd6.jpg,1,153.72451790633608,146.0,160.0,3.315566337669407,14.0,160,True,True
5445,6245,6395f8bf1.jpg,1,157.6740273396425,145.0,170.0,6.148781732864757,25.0,160,True,True
5446,2418,262db4b7e.jpg,1,560.5474592521572,547.0,573.0,7.124182735050754,26.0,160,True,True
5447,1125,11418b1c5.jpg,1,1168.2914979757086,1155.0,1182.0,7.40773535570746,27.0,160,True,True
5448,10690,a800aee21.jpg,1,916.234752589183,906.0,924.0,4.38772616900655,18.0,160,True,True
5449,9333,927be944d.jpg,1,115.5843137254902,103.0,129.0,7.233347950170998,26.0,160,True,True
5450,10889,aa53582ee.jpg,1,575.6577680525164,556.0,593.0,9.154314657935068,37.0,160,True,True
5451,13041,cd3b9899c.jpg,1,1296.030082987552,1291.0,1301.0,2.5887018313309667,10.0,160,True,True
5452,356,056e34021.jpg,1,480.8825187969925,455.0,503.0,11.786769170992033,48.0,160,True,True
5453,8272,837645cf1.jpg,1,1404.5506172839507,1382.0,1425.0,10.97192965524758,43.0,160,True,True
5454,2334,24db6ba0d.jpg,1,860.1720675490643,851.0,870.0,4.486204348236021,19.0,160,True,True
5455,8883,8ccb9bbc9.jpg,1,474.7493333333333,468.0,481.0,3.762423805060893,13.0,160,True,True
5456,9004,8e340f137.jpg,1,576.1850961538462,559.0,591.0,8.031001769009354,32.0,160,True,True
5457,3985,4029fea8e.jpg,1,1357.0349193787713,1332.0,1381.0,11.93532325439873,49.0,160,True,True
5458,8455,86063fcba.jpg,1,592.9510268562401,583.0,604.0,5.558745842694243,21.0,160,True,True
5459,15130,ed8678cea.jpg,1,1133.7756874095514,1125.0,1145.0,5.018667258769095,20.0,160,True,True
5460,5340,57239737a.jpg,1,561.084928229665,552.0,573.0,5.621959049961349,21.0,160,True,True
5461,10854,aa14f39fd.jpg,1,1295.3904448105436,1278.0,1306.0,6.481053946961758,28.0,160,True,True
5462,5948,5f34a730b.jpg,1,334.55658914728684,324.0,348.0,6.341836539336628,24.0,160,True,True
5463,11493,b3d4c7809.jpg,1,1392.4673913043478,1379.0,1406.0,7.934721560217804,27.0,160,True,True
5464,4181,4355ef39b.jpg,1,1284.1009564293306,1269.0,1300.0,7.395421016254984,31.0,160,True,True
5465,1971,1f4161475.jpg,1,292.6418047882136,276.0,312.0,8.67256114515224,36.0,160,True,True
5466,4542,49c24c9a8.jpg,1,534.6183574879227,521.0,548.0,6.6872328576543705,27.0,160,True,True
5467,15129,ed8678cea.jpg,1,1166.4853963838664,1157.0,1175.0,5.2157348144934526,18.0,160,True,True
5468,12705,c7b88e40a.jpg,1,1137.1844316674035,1126.0,1147.0,5.5236251066441415,21.0,160,True,True
5469,1038,0fd63823c.jpg,1,153.76373626373626,146.0,162.0,4.310631286051886,16.0,160,True,True
5470,15577,f5e54ba62.jpg,1,626.6129032258065,613.0,641.0,6.458819153438461,28.0,160,True,True
5471,13947,db1c5b4f7.jpg,1,1325.620164126612,1305.0,1351.0,11.332237945554128,46.0,160,True,True
5472,7529,76adc6361.jpg,1,139.1296928327645,131.0,147.0,4.236631925987524,16.0,160,True,True
5473,3069,308cc088e.jpg,1,1293.3114543114543,1282.0,1303.0,5.6999884911067245,21.0,160,True,True
5474,10691,a800aee21.jpg,1,381.1661073825503,372.0,391.0,4.791203378481479,19.0,160,True,True
5475,14747,e7eebb438.jpg,1,407.8448275862069,398.0,416.0,4.913744706355734,18.0,160,True,True
5476,2640,29936b461.jpg,1,306.1794871794872,297.0,316.0,4.980930103332115,19.0,160,True,True
5477,14714,e76e3e8a5.jpg,1,1349.3755942947705,1336.0,1363.0,5.985982589585444,27.0,160,True,True
5478,4543,49c24c9a8.jpg,1,1279.1190082644628,1266.0,1293.0,7.170812211792414,27.0,160,True,True
5479,8465,862bcc9c0.jpg,1,155.86971586971586,141.0,173.0,9.098578726730066,32.0,160,True,True
5480,1649,19cf72d91.jpg,1,833.1037549407115,818.0,846.0,7.466930104732318,28.0,160,True,True
5481,5834,5cf4adf72.jpg,1,688.684,679.0,699.0,5.169926885363081,20.0,160,True,True
5482,1662,1a33e152d.jpg,1,1458.2355631789594,1436.0,1478.0,9.820951337550706,42.0,160,True,True
5483,4854,4e9055d9e.jpg,1,502.7153082429001,486.0,518.0,7.242827407073034,32.0,160,True,True
5484,4439,47a18bd61.jpg,1,361.406660412758,341.0,381.0,10.1537067377855,40.0,160,True,True
5485,1022,0f9f79a88.jpg,1,431.5,421.0,442.0,6.075908711186061,21.0,160,True,True
5486,9731,988cf521f.jpg,1,1200.5546318289787,1190.0,1214.0,6.027449772099842,24.0,160,True,True
5487,5081,525d0e51e.jpg,1,377.2056672760512,365.0,390.0,6.230543746529012,25.0,160,True,True
5488,1517,17f01b94d.jpg,1,231.81294964028777,221.0,243.0,5.694334361240809,22.0,160,True,True
5489,5251,55a585807.jpg,1,311.2564102564103,302.0,321.0,5.632861224571347,19.0,160,True,True
5490,5277,560a3e98a.jpg,1,332.00307219662056,322.0,343.0,5.294694016129199,21.0,160,True,True
5491,2551,285781401.jpg,1,163.19025304592316,154.0,173.0,5.241530735701746,19.0,160,True,True
5492,7587,77e68176f.jpg,1,500.287841191067,487.0,513.0,5.956405679875199,26.0,160,True,True
5493,5428,5891749fb.jpg,1,1348.0,1348.0,1348.0,0.0,0.0,160,True,True
5494,12752,c83b606d1.jpg,1,1017.3557552209812,1004.0,1029.0,6.131349601531286,25.0,160,True,True
5495,9742,98bb73faf.jpg,1,752.0219322598556,738.0,764.0,5.692355047183533,26.0,160,True,True
5496,2134,21fb2df8d.jpg,1,418.0866141732283,407.0,431.0,6.214241301066092,24.0,160,True,True
5497,3481,37d48f05d.jpg,1,448.3507109004739,434.0,463.0,8.153226731159362,29.0,160,True,True
5498,13449,d2f07a8db.jpg,1,1145.2879406307975,1132.0,1161.0,7.7507689024403,29.0,160,True,True
5499,10801,a997f247d.jpg,1,312.7966002344666,287.0,337.0,13.206037472375348,50.0,160,True,True
5500,8342,846788254.jpg,1,1210.412885662432,1200.0,1222.0,5.464049891722423,22.0,160,True,True
5501,14215,defcae4cc.jpg,1,825.9297423887588,815.0,836.0,5.203559462634921,21.0,160,True,True
5502,15441,f37003c14.jpg,1,216.30993150684927,204.0,227.0,6.530080869307229,23.0,160,True,True
5503,10435,a41e950ce.jpg,1,1464.2844408427875,1449.0,1477.0,6.688312047317057,28.0,160,True,True
5504,9144,8fd88a0c1.jpg,1,374.36470588235295,366.0,382.0,4.34947928050405,16.0,160,True,True
5505,6897,6d6a1fbe1.jpg,1,699.9355216881594,683.0,716.0,7.219750630803207,33.0,160,True,True
5506,7386,74bb2c5ff.jpg,1,637.3674242424242,624.0,653.0,7.514218806673374,29.0,160,True,True
5507,15349,f1c0e4d32.jpg,1,555.5373961218836,541.0,567.0,7.017537420417903,26.0,160,True,True
5508,358,056e34021.jpg,1,1155.3148788927335,1144.0,1165.0,5.948552794474873,21.0,160,True,True
5509,8347,846788254.jpg,1,268.7816091954023,262.0,277.0,4.230228621729487,15.0,160,True,True
5510,189,02c4655ff.jpg,1,338.08878504672896,324.0,350.0,6.429716120616237,26.0,160,True,True
5511,9430,93b0d8e2f.jpg,1,1438.1704545454545,1425.0,1454.0,6.645609608314025,29.0,160,True,True
5512,4765,4d930ad34.jpg,1,296.3980198019802,289.0,304.0,3.645965631454375,15.0,160,True,True
5513,10396,a33d86440.jpg,1,514.6827906976744,502.0,526.0,5.591923713415416,24.0,160,True,True
5514,2194,229500455.jpg,1,750.8915094339623,740.0,762.0,5.721458305623904,22.0,160,True,True
5515,10794,a985a9c7c.jpg,1,574.6307692307693,561.0,589.0,6.1601286612026,28.0,160,True,True
5516,10475,a4d3149e0.jpg,1,1259.4314765694076,1241.0,1276.0,8.637069749553168,35.0,160,True,True
5517,15682,f7916450e.jpg,1,816.128537735849,805.0,829.0,5.81951310398421,24.0,160,True,True
5518,9415,9384459df.jpg,1,1160.2527472527472,1142.0,1176.0,8.378928839449491,34.0,160,True,True
5519,5155,539a9d455.jpg,1,310.52609158679445,296.0,323.0,7.189220332147091,27.0,160,True,True
5520,15457,f3862285d.jpg,1,281.41046831955924,272.0,295.0,5.729398407927742,23.0,160,True,True
5521,14403,e29a708e0.jpg,1,172.72255489021956,162.0,186.0,6.136900452602334,24.0,160,True,True
5522,15442,f37003c14.jpg,1,102.07220708446866,90.0,112.0,5.425639633122133,22.0,160,True,True
5523,6358,653655d53.jpg,1,923.5877453896492,912.0,929.0,4.047260040328925,17.0,160,True,True
5524,13937,db064ce4a.jpg,1,523.9612403100775,515.0,535.0,4.883996898458866,20.0,160,True,True
5525,15131,ed8678cea.jpg,1,500.3602305475504,487.0,512.0,6.524608964301965,25.0,160,True,True
5526,10228,a0de93374.jpg,1,1384.657894736842,1378.0,1392.0,3.655656607634093,14.0,160,True,True
5527,10220,a0d19387f.jpg,1,1379.2995169082126,1372.0,1388.0,3.9067821319502456,16.0,160,True,True
5528,8700,8a35c59f9.jpg,1,534.6229022704837,527.0,542.0,3.64042085958086,15.0,160,True,True
5529,2581,28adb8aeb.jpg,1,1361.9907834101382,1352.0,1370.0,4.531498346733991,18.0,160,True,True
5530,131,01df77e59.jpg,1,1163.1674008810571,1155.0,1171.0,4.765717684750968,16.0,160,True,True
5531,6567,68511f15f.jpg,1,425.3866120218579,402.0,444.0,9.05535412053996,42.0,160,True,True
5532,11648,b5b6de778.jpg,1,984.5437987857764,965.0,1004.0,9.994536155252304,39.0,160,True,True
5533,15544,f57584fa6.jpg,1,1348.65274405051,1331.0,1361.0,6.210595530320801,30.0,160,True,True
5534,15627,f68466331.jpg,1,192.51277683134583,181.0,204.0,6.113444030251154,23.0,160,True,True
5535,14863,e9f4baa36.jpg,1,556.416037735849,544.0,568.0,6.457226999794719,24.0,160,True,True
5536,855,0d13c2a23.jpg,1,498.4491017964072,489.0,508.0,4.876100028571963,19.0,160,True,True
5537,184,02b2d3aa4.jpg,1,398.3593512417638,383.0,413.0,7.355301916275695,30.0,160,True,True
5538,15149,edc0d2bf8.jpg,1,1045.260336906585,1034.0,1057.0,5.694055728290407,23.0,160,True,True
5539,4994,510b9c5cc.jpg,1,359.061049011178,335.0,380.0,11.413914420905042,45.0,160,True,True
5540,8991,8e08d9cd6.jpg,1,506.2068965517241,495.0,516.0,5.310805807024698,21.0,160,True,True
5541,14224,deff23782.jpg,1,835.8913183279743,818.0,850.0,7.885459482640505,32.0,160,True,True
5542,1938,1eb697fe5.jpg,1,916.1342975206612,902.0,929.0,6.819485329107007,27.0,160,True,True
5543,13460,d2fd4e0d5.jpg,1,697.2395833333334,679.0,714.0,8.484804380888486,35.0,160,True,True
5544,3947,3fdc95c42.jpg,1,493.59896983075794,481.0,507.0,6.632830167043632,26.0,160,True,True
5545,10446,a470f2761.jpg,1,549.8029776674938,530.0,571.0,9.08773836837894,41.0,160,True,True
5546,14744,e7eebb438.jpg,1,1075.9325513196482,1068.0,1084.0,4.015165050438606,16.0,160,True,True
5547,7384,74bb2c5ff.jpg,1,477.0678260869565,467.0,486.0,5.076177059064395,19.0,160,True,True
5548,1511,17f01b94d.jpg,1,234.6726862302483,223.0,245.0,6.100279293348239,22.0,160,True,True
5549,8884,8ccb9bbc9.jpg,1,691.0125173852573,679.0,703.0,5.800207101900858,24.0,160,True,True
5550,15901,fb352c185.jpg,1,1492.500834724541,1484.0,1500.0,4.1663549408988345,16.0,160,True,True
5551,15312,f114d1a28.jpg,1,397.6122448979592,380.0,415.0,8.952380727631343,35.0,160,True,True
5552,10812,a9cb86e69.jpg,1,946.2261613691932,939.0,955.0,3.501512098566128,16.0,160,True,True
5553,4731,4cf3b3988.jpg,1,204.25382932166303,195.0,215.0,5.065556190165763,20.0,160,True,True
5554,1676,1a8440db2.jpg,1,490.032678036714,466.0,513.0,10.06826586770078,47.0,160,True,True
5555,1653,19cf72d91.jpg,1,972.8873966942148,960.0,984.0,6.567885038880934,24.0,160,True,True
5556,1552,189659389.jpg,1,799.3128598848368,785.0,814.0,7.183902328511188,29.0,160,True,True
5557,10689,a800aee21.jpg,1,1345.7855855855855,1336.0,1355.0,5.000087329811167,19.0,160,True,True
5558,12530,c4d13072d.jpg,1,269.45010845986985,241.0,295.0,14.813306916767852,54.0,160,True,True
5559,5016,516b72597.jpg,1,1125.963028169014,1117.0,1133.0,4.405546997969626,16.0,160,True,True
5560,3024,301601620.jpg,1,415.4291443850268,406.0,426.0,4.344343647527905,20.0,160,True,True
5561,5156,539a9d455.jpg,1,860.9520202020202,848.0,872.0,6.446181311019832,24.0,160,True,True
5562,3028,301601620.jpg,1,404.0149253731343,393.0,412.0,4.889426720091758,19.0,160,True,True
5563,9733,988cf521f.jpg,1,125.22869022869024,116.0,136.0,5.17125512554548,20.0,160,True,True
5564,6421,65f40b75f.jpg,1,1251.9611764705885,1239.0,1265.0,6.547538273232648,26.0,160,True,True
